name,entity_type,validators,effective_balance_gwei,share
NO - 0x352eefbf475439e106b6697b3d2e82c532ef653f - Puffer,None,1,32000000000,0.000000419771
NO - 0x253237c02c6a2686f7f72f7d9c1fa6dfd27b4600 - Puffer,None,1,32000000000,0.000000419771
NO - 0xf0dde6dc7ce8e2a3c7f4f7e1c2383125de426cf3 - Puffer,None,1,32000000000,0.000000419771
NO - 0xde1d401c99a75a39f1bb93aed04bb1e37cd4d584 - Puffer,None,1,32000000000,0.000000419771
NO - 0x00000000000a6f475714c11fc92153abaf7954a5 - Puffer,None,1,32000000000,0.000000419771
Forest Staking,None,1,32000000000,0.000000419771
NO - 0xc8644597dee75b885b0b2d15e24006d4e7f8ba81 - Puffer,None,1,32000000000,0.000000419771
NO - 0xac49ee904ce40b6a6ec1e9c76cced171c3c75baf,None,1,32000000000,0.000000419771
NO - 0x9b24f3946cbff17ab08da44558989e0a58c570b0,None,1,32000000000,0.000000419771
NO - 0x1ccb8912cd49811ca5de95564168b00138dbf344 - Puffer,None,1,32000000000,0.000000419771
NO - 0xf9ba76d8b02fed91a0931ce74d24c9e931e9a50b,None,1,32000000000,0.000000419771
CSM Operator 101,None,1,32000000000,0.000000419771
NO - 0x9999999999629325e7fbb761c044adcdf317630a - Puffer,None,1,32000000000,0.000000419771
NO - 0x7b5f764a4bc202f8ade0a94be2df4ad8747b7c7c - Stader,None,1,32000000000,0.000000419771
NO - 0x1d77e710c4918d528abfa30c8fe557cadd449362 - Puffer,None,1,32000000000,0.000000419771
NO - 0xd1e9079057261676e4590e396759f956d46d1e90 - Puffer,None,1,32000000000,0.000000419771
NO - 0x1e8e9a83aba75ca366300bda64e2a28daa1528ce - Puffer,None,1,32000000000,0.000000419771
NO - 0x77c11ffed13a1b0a0eed147cc852068487504016 - Puffer,None,1,32000000000,0.000000419771
NO - 0x9738928ff99cb8598099ab18635a2f2eaa9895ba - Stader,None,1,32000000000,0.000000419771
CSM Operator 236,None,1,32000000000,0.000000419771
NO - 0x8c6b88c1bbc26e341767e40e3d2a931543a062ff - Stader,None,1,32000000000,0.000000419771
NO - 0x1dd3b813782c411cf7a6b0ccdbf598934dd555c5 - Puffer,None,1,32000000000,0.000000419771
NO - 0x99999998a3afc6f1de9991c520c7e182bf87bfe9 - Puffer,None,1,32000000000,0.000000419771
NO - 0xe4a51feb6a8bb23b1c2ccd1eee737b16b3cc03fb - Stader,None,1,32000000000,0.000000419771
NO - 0x7079694755bb8bfdbcf1a98900fe5e299a126643,None,1,32000000000,0.000000419771
NO - 0x47b4b0a64ed3873f437c5aad8a6d3c03570ab184,None,1,32000000000,0.000000419771
NO - 0xb2caa66f1d620497b0e1b3658e0630bcca4d913d - Puffer,None,1,32000000000,0.000000419771
NO - 0xe656d046f510da2e9dc6d62cb28abed4034d50d5 - Stader,None,1,32000000000,0.000000419771
NO - 0xf3d025b563f5f8aca8e6c9e4a04ef4d57ee5cd8a,None,1,32000000000,0.000000419771
NO - 0xd1e90b02c41aa7dc64e11d38c362d04f53bd1e90 - Puffer,None,1,32000000000,0.000000419771
NO - 0xdddddddddd5a89eef694ffde02f7f4d31d699ece - Puffer,None,1,32000000000,0.000000419771
NO - 0x0908345c8c96c94edbbeb6f95d8a8886590f36be,None,1,32000000000,0.000000419771
NO - 0x33333338a4aa873284c55c99e2eec0d58087072e - Puffer,None,1,32000000000,0.000000419771
NO - 0x6490cd7a5b979d98232af3485104bdc5f08e64a5 - Puffer,None,1,32000000000,0.000000419771
NO - 0x70f4ea8a00ea50788baac5af136db6792db0bbaa - Puffer,None,1,32000000000,0.000000419771
NO - 0x0ec905cdfaf23400220bc050e5d8e9f7a98aab6a,None,1,32000000000,0.000000419771
NO - 0xdeebe83465e1a1d57aade879b39d5ef54830d273 - Stader,None,1,32000000000,0.000000419771
NO - 0x8de5505be6c1d4180103187638b6c4cc83bce3e8,None,1,32000000000,0.000000419771
NO - 0x0830084be17c66c313679cb3d83ba03c6c1fb6b5 - Stader,None,1,32000000000,0.000000419771
NO - 0x20a8c9e36445aa1dc648333e58294c135e2534b7 - Stader,None,1,32000000000,0.000000419771
NO - 0xc29d47f3d2bfd4df3cf19db56758b5b1e79f6eae,None,1,32000000000,0.000000419771
NO - 0x999ec3ef6bbd1874e91d6e9df1f4c0a85a35e34e - Puffer,None,1,32000000000,0.000000419771
NO - 0xec84ee6ffac1d05fafcd63679b1681b5bbeb6e8c - Stader,None,1,32000000000,0.000000419771
NO - 0xe4c8f205aa7a53a3479429913be832294d47297a - Puffer,None,1,32000000000,0.000000419771
NO - 0x87e696610f11480ed9d01b1e2e26a90eb5832a02 - Stader,None,1,32000000000,0.000000419771
NO - 0x185f5bc6cd646e4b64da66874ec238bbd154be79 - Puffer,None,1,32000000000,0.000000419771
NO - 0xd18f6effad9e75a37731e2c1e7b4c613009008e4 - Stader,None,1,32000000000,0.000000419771
NO - 0x7c1c077927412075014daec6e5b78673a54bef57,None,1,32000000000,0.000000419771
NO - 0xdcce33c581732d884ea5f73ddab3911611a52f3d,None,1,32000000000,0.000000419771
NO - 0x0000000100068071b31be7fdfd42ba458ba22551 - Puffer,None,1,32000000000,0.000000419771
NO - 0x2257f96333fd2d34470d3bdbae2c8f6cf217b1f0 - Puffer,None,1,32000000000,0.000000419771
NO - 0x83400cee6c0db9330b258207860b1d13585d80a8,None,1,32000000000,0.000000419771
NO - 0x593d24a582924bcee207ad967310fca0c8a82f9f - Puffer,None,1,32000000000,0.000000419771
NO - 0xd6c7214dd6d22f92c5b79bd1ac3c319dfde08b86 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc218b5dcb7ab41f38108069acf14b651bd0bb632 - Puffer,None,1,32000000000,0.000000419771
NO - 0xa7ff0bc6f74fc6c49ccba87f3df51b1adf98543d - Puffer,None,1,32000000000,0.000000419771
NO - 0x98c24ab3035ce481668c1f9127dc6ad2420465fe,None,1,32000000000,0.000000419771
NO - 0x45d17ddd9ff1de61b5ef25efe7661122f2765385 - Puffer,None,1,32000000000,0.000000419771
NO - 0xa000c00abf05d003dde2520367859e003400e060 - Puffer,None,1,32000000000,0.000000419771
NO - 0x0f6dabc0ba061952c611d743d082bce42fb19b0a,None,1,32000000000,0.000000419771
NO - 0xdddddddddd3ecc1c0f329034837945d35206acf1 - Puffer,None,1,32000000000,0.000000419771
NO - 0xe6034e90209495bb101312e2dc0ea34c10d2799a - Puffer,None,1,32000000000,0.000000419771
NO - 0x9e0d1945f18f7f0eeea7d111b44a749b7d264f63 - Puffer,None,1,32000000000,0.000000419771
NO - 0x51a37a5dcad4e7884ea251484e09ff9906db1035 - Puffer,None,1,32000000000,0.000000419771
NO - 0x391db63eed1b60ebfa8d452f56b770bb0026831b - Puffer,None,1,32000000000,0.000000419771
NO - 0x1aff4e5b4a81ff7860d2346bbd12f3bea30ff7f0,None,1,32000000000,0.000000419771
NO - 0x84753b00364b8db199fad20d394f2085b877a97b,None,1,32000000000,0.000000419771
NO - 0xa0957cd8e72613cf38b87482bbaffdf152cf7530,None,1,32000000000,0.000000419771
NO - 0x17e14d411121a8e1eb416c21313dc11f1cde7141 - Puffer,None,1,32000000000,0.000000419771
NO - 0xa68bcb1141027896f2129ab28174c07fe32aaf2d - Puffer,None,1,32000000000,0.000000419771
NO - 0xc0454e36f831520c8bf9713710dd005b1d398bec,None,1,32000000000,0.000000419771
NO - 0xcafecafecafe6a4d4bd114416713c424cd6a3f8d - Puffer,None,1,32000000000,0.000000419771
NO - 0xf37e7b491ba3347639cfff8a136eb72d93d02504,None,1,32000000000,0.000000419771
NO - 0x70de81cf5875eab6f5bc32e129c0269d12ac0337,None,1,32000000000,0.000000419771
NO - 0x9df602ee0075a40f6f4cc92b68219ac543e70001 - Puffer,None,1,32000000000,0.000000419771
NO - 0xfbc04ef136f7d6b87f3f7a40a5f34eb3b58c17ab - Puffer,None,1,32000000000,0.000000419771
NO - 0x0e8274bf0e1d1ba3662684035ff29907691e1604 - Stader,None,1,32000000000,0.000000419771
NO - 0x64dfa51894bb996b67d018ac66acfe1d3aa6ff8d,None,1,32000000000,0.000000419771
NO - 0x01fb96d58eb66527f9408cc7b741f96c2dc60f4c - Puffer,None,1,32000000000,0.000000419771
NO - 0x47cc5b1c5a0b0c97a7da65115ee68ae3da722142 - Puffer,None,1,32000000000,0.000000419771
NO - 0x2978ee3594bb0e28010f68a55ad6e17905ca1359,None,1,32000000000,0.000000419771
NO - 0x1111111110b34d955012b7e1cd2423ddc38bce84 - Puffer,None,1,32000000000,0.000000419771
NO - 0x213ee9454485ce8a14844564abd227eace1928d6 - Puffer,None,1,32000000000,0.000000419771
NO - 0xcbd7f3f33c3d6ff31a64280c18651f2c5b8c6635 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc4b8f36d2eee2df7a130ba994fd7b48f059e703f - Puffer,None,1,32000000000,0.000000419771
NO - 0x77c31214de11c1f594cd85d4df7e4868467099f7,None,1,32000000000,0.000000419771
NO - 0x1441e450e0b6b35e120cb6cb90ba65427916cee4 - Puffer,None,1,32000000000,0.000000419771
CSM Operator 63,None,1,32000000000,0.000000419771
NO - 0xc0ffee38a27be56da22fda66a1bbdaf89fc0ffee - Puffer,None,1,32000000000,0.000000419771
NO - 0xeeeeeeeeee248a2d33045a33404fbbe34e89e28a - Puffer,None,1,32000000000,0.000000419771
NO - 0xb1aaaf03d7b25bf51edb59fe8a270f724e2fd01c - Stader,None,1,32000000000,0.000000419771
NO - 0x6a525b8e5cc64bb2dfb3e8315b7dd3ac54e5298d - Stader,None,1,32000000000,0.000000419771
NO - 0xdca659c8c58c6506407e62677fd139357b70958a,None,1,32000000000,0.000000419771
NO - 0xd6629f241175cf695af6dd88e8cff5e7eca092cb,None,1,32000000000,0.000000419771
NO - 0xf0a82f6bbf97a069569b032a49b2dacddfd95efa,None,1,32000000000,0.000000419771
NO - 0xb130ca9fbdf8945564cb6be8967ebd1bde66e772,None,1,32000000000,0.000000419771
NO - 0x01255cb72f79bfb5927689f365ac27e88acdc5a4,None,1,32000000000,0.000000419771
NO - 0xd84521d076055047d9a659f6bffeb8239ad24205 - Stader,None,1,32000000000,0.000000419771
NO - 0xd6a7c6f64b5659ca23115f63aac2f81f8f77e7ec - Puffer,None,1,32000000000,0.000000419771
NO - 0xad6b64782420d87a8f8cad7c66928444e6e8f8b8 - Puffer,None,1,32000000000,0.000000419771
NO - 0x864476c5db200e3d13e70b72d75f1d3d0f5947e3 - Puffer,None,1,32000000000,0.000000419771
NO - 0xbaaad195d06aaeed8c4ffc7068181144046baaad - Puffer,None,1,32000000000,0.000000419771
NO - 0x8791703508ebe503b1eb082b962c3d353ad551e0,None,1,32000000000,0.000000419771
NO - 0x84cab9ab8f14f3db1a8726b66dfbc01f595f04e8 - Puffer,None,1,32000000000,0.000000419771
NO - 0x03dc7a25215e1173c18cf6c6d57a29b5f106783f - Puffer,None,1,32000000000,0.000000419771
NO - 0xb78f8ae5d2a5dc882ac8530fcd913d96b7465fee,None,1,32000000000,0.000000419771
NO - 0xad6dba15ac00a8a4828a14571d2c92f6371b9e6d - Stader,None,1,32000000000,0.000000419771
NO - 0x5555555555554d9353160ec7d2b8e2d4f71c9cdc - Puffer,None,1,32000000000,0.000000419771
NO - 0xace0fbabef115c491839a2109de4e09e63c6f407 - Puffer,None,1,32000000000,0.000000419771
NO - 0x2f054bff170deca48523682d937702469946c25f,None,1,32000000000,0.000000419771
NO - 0xdde126b5ef6b413d6b67823cb8979482a3b7d70f - Puffer,None,1,32000000000,0.000000419771
NO - 0xaceaceaceaceda522491d5bab78bcfce0f8bfc0a - Puffer,None,1,32000000000,0.000000419771
NO - 0x9df86d84e9465ae97c92c1f85cfd38b34866f343 - Stader,None,1,32000000000,0.000000419771
NO - 0x7fe32e27abb2d17a3525b2b06019ca90e53e112b,None,1,32000000000,0.000000419771
NO - 0xd318395522f224d93911f66f29f2fbd683e16384,None,1,32000000000,0.000000419771
NO - 0x27b0b9ee844c3f30a3a8a17a4ea8804e5600a4ce - Puffer,None,1,32000000000,0.000000419771
NO - 0x333333333331de6237fd4e282ca9f949b17d3bda - Puffer,None,1,32000000000,0.000000419771
NO - 0x00000000a9fa7cfa6d736e4a2ee1837dea0ee86b - Puffer,None,1,32000000000,0.000000419771
NO - 0x84c4693f8cb9a3c962a1956660976b40b87139e6,None,1,32000000000,0.000000419771
NO - 0xff35164dd9b6fc0c7c3a933e6731fe1bb8735418,None,1,32000000000,0.000000419771
NO - 0x3905a73041487d3627b05f65665b47c2222e3d79,None,1,32000000000,0.000000419771
NO - 0xe98ec8a09e8c7307805ee0aa664e030b3e9c8879,None,1,32000000000,0.000000419771
NO - 0x54b13cab5d2053cc8b4c6f3c630f657e7570cf09 - Stader,None,1,32000000000,0.000000419771
NO - 0xf589fbd08d3e9c5fa5fd2be2fea8f02134dcebc9,None,1,32000000000,0.000000419771
NO - 0x540c41dc95cb7a248e0863a8b57bc306bb295798 - Puffer,None,1,32000000000,0.000000419771
NO - 0xe254bbb62318bde79f9f155fd05b8ba346f55c0e - Puffer,None,1,32000000000,0.000000419771
NO - 0xd7bfd63d6d370dd06383c7acf49b6961fadeb5c6 - Stader,None,1,32000000000,0.000000419771
NO - 0x0d37758e553e30f151834343068a499c83177480,None,1,32000000000,0.000000419771
NO - 0x11111169dc99b7ead168e6c680b26f9fb6111111 - Puffer,None,1,32000000000,0.000000419771
NO - 0x504871fd3593a7d71f12e3ae9081fed9d55d59fb - Puffer,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e90b6df5d596602fe5eb26a013bf0d436 - Puffer,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e909af979480a22c70a0ff9fb4c45f99c - Puffer,None,1,32000000000,0.000000419771
NO - 0x57f13ff62f6949be4d12a5de0b117b04b58b76f2,None,1,32000000000,0.000000419771
NO - 0x5bd68d89164f62c59fb62e679fe004cce66bee27,None,1,32000000000,0.000000419771
NO - 0x133731337a826b21316e1b9e8f99cfdaa5c21a66 - Puffer,None,1,32000000000,0.000000419771
NO - 0xf000d332795b503c4e4af86d72ff19bf959f000d - Puffer,None,1,32000000000,0.000000419771
NO - 0x0000000000b847d9deee4b34957ab479a4b4903e - Puffer,None,1,32000000000,0.000000419771
NO - 0x555555555587f0847e639d9fdbbc86f85f240033 - Puffer,None,1,32000000000,0.000000419771
NO - 0x1b593384279c9e0a14d52f95f22d728c336cb021 - Puffer,None,1,32000000000,0.000000419771
NO - 0x95ff83a37265f36b903483d161972bd83c72503f,None,1,32000000000,0.000000419771
NO - 0xa505c4eb198d5ee9bab4f9d1239e2a789f212295 - Puffer,None,1,32000000000,0.000000419771
NO - 0xfad6134b07d9a515ecb1319bef363b0da87f5a09 - Stader,None,1,32000000000,0.000000419771
NO - 0x3accdd5bbcf2c1ece2b629c1cb9ea3ab63b964c7,None,1,32000000000,0.000000419771
NO - 0x9eacf6158cf2a69290fef52aa426e9697adbadf3 - Puffer,None,1,32000000000,0.000000419771
NO - 0x3f25ca745bed51d3a2964364d7bf7bc842220378 - Puffer,None,1,32000000000,0.000000419771
NO - 0xb498446d6b701407fed1f34a1a7328df3aa32308,None,1,32000000000,0.000000419771
NO - 0x3d5400e3ffa6e50ee6240a32d7fcd66d4e9d1444 - Puffer,None,1,32000000000,0.000000419771
CSM Operator 164,None,1,32000000000,0.000000419771
NO - 0x7460d57b9856d61c98c143ffc822123dea72b602,None,1,32000000000,0.000000419771
NO - 0x220887943ed89dce8d6e08abf0d57952ef236540 - Puffer,None,1,32000000000,0.000000419771
NO - 0xbecc9691f5b27d806f754abd490c18706bbd2ff9,None,1,32000000000,0.000000419771
NO - 0xecb85c47635f6cf031fd2852f6e564c45e42b4e0 - Puffer,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e9026eebed21b547a994852ebfefc4e87 - Puffer,None,1,32000000000,0.000000419771
NO - 0x10101100111101e2b26518cee789a1fa20882ec3 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc494c9a14ff9b69d1c57280aa5140749501793f4 - Puffer,None,1,32000000000,0.000000419771
NO - 0x0d0781ee4958faaef5c5ceae5494faeff0990c65 - Stader,None,1,32000000000,0.000000419771
NO - 0x5682804002d2d3814f8ca3f033ff3fa1cc8e66b3,None,1,32000000000,0.000000419771
NO - 0x7676976674f31063a453833dedf64eb2b2f745d1 - Stader,None,1,32000000000,0.000000419771
NO - 0x5555555552a67306851b141e6799660113b0ca37 - Puffer,None,1,32000000000,0.000000419771
NO - 0x4334cdddb5c8432fb0a6f4ffe09d96f0a3c74254,None,1,32000000000,0.000000419771
NO - 0xc644dff4bd5df24cb030c97b6e63199b2f174bd7 - Puffer,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e9028fb984c2f59732842633b1c967805 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc0c0c08e826791b092525438aa1515edaec0c0c0 - Puffer,None,1,32000000000,0.000000419771
NO - 0x61f636aae50d281edeb888464a0d6a75d64e15df - Stader,None,1,32000000000,0.000000419771
NO - 0x55555555581acd4d24c48accbcb32b8564ef5d0a - Puffer,None,1,32000000000,0.000000419771
NO - 0x4a83459cfd69da95aa4346df297c3d1e167aa4a0 - Puffer,None,1,32000000000,0.000000419771
NO - 0x45a7f917702fcaecdd627f9dd94f63b49297db1a - Puffer,None,1,32000000000,0.000000419771
NO - 0x6891e43d7ec8bf1cdf18cc8dc4a0fdfd59319e8d - Stader,None,1,32000000000,0.000000419771
NO - 0x444444499b09ecd3de61999d25bf08a9052117da - Puffer,None,1,32000000000,0.000000419771
NO - 0x4dce05ee4a9046d21fd55c15656bd247e874b22b - Puffer,None,1,32000000000,0.000000419771
NO - 0x833934a5ef3c90a4eb499730a9972882c0f22e65 - Puffer,None,1,32000000000,0.000000419771
NO - 0xa362a6b387a80180286ef40d8e6ec6ca2657a9fa - Puffer,None,1,32000000000,0.000000419771
NO - 0xce6fa4a7311e34a4de96eefe773d5f7a847c1382,None,1,32000000000,0.000000419771
NO - 0xfacefacefaced2ac6b3027f8881678cf3d50037a - Puffer,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e90757f4f3d55eb0ea66501c2c8c9fe2b - Puffer,None,1,32000000000,0.000000419771
NO - 0x61f41d7acb26c7a54fad2d609384de008bac2267 - Stader,None,1,32000000000,0.000000419771
CSM Operator 254,None,1,32000000000,0.000000419771
NO - 0xd9e474aba5889607e2ae020573f1a695f1916886,None,1,32000000000,0.000000419771
NO - 0x00ed070cb1018fca04c91fc4e2e13ff0b563e669 - Puffer,None,1,32000000000,0.000000419771
NO - 0x9191b68609b158784e83cbb55e48fd37f7f35820 - Puffer,None,1,32000000000,0.000000419771
NO - 0x888888888629b32dd4c8cb95e82d1c7c9b2fa9df - Puffer,None,1,32000000000,0.000000419771
NO - 0xc3b8fb3e8a6a9e0e95993f28a893333550a5a863 - Puffer,None,1,32000000000,0.000000419771
CSM Operator 138,None,1,32000000000,0.000000419771
NO - 0xaaaaaaa83d49ec34841508ad691308ec7359094e - Puffer,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e9050b2be83be8f43ad1a533cb3d05650 - Puffer,None,1,32000000000,0.000000419771
NO - 0x3ebc7261b31aa61bc8061b016ed481b516820955,None,1,32000000000,0.000000419771
NO - 0x79cfaf90e55df8d35a0ccb044e8a37d20277016a - Puffer,None,1,32000000000,0.000000419771
NO - 0xae3c3054f425dc65396893f7dbb0481b3bdaa842,None,1,32000000000,0.000000419771
NO - 0x0060e5a0000b9a90cc0c0bfae30e65515e60000f - Puffer,None,1,32000000000,0.000000419771
NO - 0x37819a83d5dff46d25b48fee33bb47b8b0c38955 - Puffer,None,1,32000000000,0.000000419771
NO - 0xad4e568da713aa3b0b15f6f4418ad33f85268da6,None,1,32000000000,0.000000419771
NO - 0x5030e4327c9b4518de12d969d3ef95cf41cf2521 - Puffer,None,1,32000000000,0.000000419771
NO - 0x02f6264352fcb7f7364e2ca82489045bb10d61f7,None,1,32000000000,0.000000419771
NO - 0xddddddddd9f62a56d7ee6ade6f81e8e97715e3f3 - Puffer,None,1,32000000000,0.000000419771
NO - 0x28bfe98ce609552519f13f2b2b64aa3c41a712d6,None,1,32000000000,0.000000419771
NO - 0xd25423eb65626dc9705b0ecc2d561f2adc3e48cb - Puffer,None,1,32000000000,0.000000419771
NO - 0x8275c9d01f01b258455c2d1865ab9f705c59cc49 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc65ce1fd0779bb51c7af0dfac6c4907e7d5cad1f,None,1,32000000000,0.000000419771
NO - 0xddddddddd1ea11d8e16851c645d78fb2aff754ef - Puffer,None,1,32000000000,0.000000419771
NO - 0xc97385de773c891aa0fbb2ae4afaae03b1c31b88 - Puffer,None,1,32000000000,0.000000419771
NO - 0xcafecafecafe08acca2acf3fe530b90792022bd2 - Puffer,None,1,32000000000,0.000000419771
NO - 0x6f8865178e21176d4dc6ee627e3a271283d14560 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc056457bd7bbafca1a135147b96d1416aab77621,None,1,32000000000,0.000000419771
NO - 0x888885f09170f84e56ee3fe8aef630b817a88888 - Puffer,None,1,32000000000,0.000000419771
NO - 0x11111a58690f280c6a09b29749e53dfe9a8c99d6 - Puffer,None,1,32000000000,0.000000419771
NO - 0x5edb9f5acdf87a05a166449342782a3638717f6f,None,1,32000000000,0.000000419771
NO - 0xeeeeeeeee26a309f4d07bcad8e0ef24f8f71fa42 - Puffer,None,1,32000000000,0.000000419771
NO - 0xebc333a7ee6135a91d4175e82cccee6ca73d636c - Puffer,None,1,32000000000,0.000000419771
NO - 0x001010011a0d6fa5dfac008c989cc88a46c3eed0 - Puffer,None,1,32000000000,0.000000419771
NO - 0xa40f91e5c66de267e7ed41398e87661261679191 - Stader,None,1,32000000000,0.000000419771
NO - 0xd5bc217930f93563557ee3ea38f60997f965b59d,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e906679ed7ff4e4ac5ae5c3821ef82310 - Puffer,None,1,32000000000,0.000000419771
NO - 0x5e817d174b05d5ed04b758a5cd11e24e170112ba - Puffer,None,1,32000000000,0.000000419771
NO - 0xf4fe0daaff574267ddfdbab2cee18997fa2a9a98 - Stader,None,1,32000000000,0.000000419771
NO - 0x8d85114de0e28d55ccc33162b265a2dcdffa3cc8 - Puffer,None,1,32000000000,0.000000419771
NO - 0x8cf784d4c5256188d24f256c1f19bb0525ecb6be - Puffer,None,1,32000000000,0.000000419771
NO - 0x63431b4f7e5dabe48b1f9d1e0b34a06d3851acaa - Stader,None,1,32000000000,0.000000419771
NO - 0xf76d9cbf41ee28d30b24db9d061a6a80a3c86144 - Puffer,None,1,32000000000,0.000000419771
NO - 0x4d3bc57da5f72c8c47d2c06891ae026833975e3c - Puffer,None,1,32000000000,0.000000419771
NO - 0xd7e648f7cc2f61c01029a4bc324befbec06346e6,None,1,32000000000,0.000000419771
NO - 0x52c911f0cb8bb1f04538b89d38426cafa1742bc8 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc61764efe170213dde5dbf0d0014530796637630,None,1,32000000000,0.000000419771
NO - 0x702fc2b9e75b3ce03681a758bb0af96756cc3093 - Puffer,None,1,32000000000,0.000000419771
NO - 0x86aadfe549c100a4ac46ea0b522b1b1d4eef51b8 - Puffer,None,1,32000000000,0.000000419771
NO - 0x034bbd5b4b25d63e943864e9062263dfbab6c696 - Puffer,None,1,32000000000,0.000000419771
NO - 0x1a500f48cb2b50975babd99cc30dfd4c7ce5abad,None,1,32000000000,0.000000419771
NO - 0x715465a41a34fb1af53328708171c0fbf2b88825 - Puffer,None,1,32000000000,0.000000419771
NO - 0x11111111111ad77bc16c3664cf3a89c9fc0e0367 - Puffer,None,1,32000000000,0.000000419771
NO - 0x90bda1040343dd954e12bb9b2ecd227231917ae6 - Puffer,None,1,32000000000,0.000000419771
NO - 0xb51e454eccaf54e8a41eb593c7a8b866ea593adc,None,1,32000000000,0.000000419771
NO - 0x0610d732b7034bf258b782de604f2cb2dde24e42,None,1,32000000000,0.000000419771
CSM Operator 122,None,1,32000000000,0.000000419771
NO - 0x5a5850f92cb62d237eac7b39f5c66d380cffc555 - Puffer,None,1,32000000000,0.000000419771
NO - 0x7288a945f8b165f1ba268f76132b4cfcc721667c,None,1,32000000000,0.000000419771
NO - 0x55555555ccc453e582274162f412a0fccaa95cd9 - Puffer,None,1,32000000000,0.000000419771
NO - 0x4d77aa7e05dc2f295b9f749f39b8692615ccfa84 - Puffer,None,1,32000000000,0.000000419771
NO - 0x9b993431c71612c7b7c9fa016101deee2772f5cd - Puffer,None,1,32000000000,0.000000419771
NO - 0x19dda3e9916854f4ad51b8f07457c8d5ce1c4c8b - Puffer,None,1,32000000000,0.000000419771
NO - 0x2222229b4a1b0dcef10dcf3b9e6f1ee980b1e197 - Puffer,None,1,32000000000,0.000000419771
NO - 0x777777777651fe0d0a70b14c4dcfb14b8961116c - Puffer,None,1,32000000000,0.000000419771
NO - 0x93356271ceba321907935df08b7990b7121a2b06,None,1,32000000000,0.000000419771
NO - 0x77b587c8af2f0b8ffec165560b0473dc67914321,None,1,32000000000,0.000000419771
NO - 0x1337313376df15b3bc3a58d8471080ea63793018 - Puffer,None,1,32000000000,0.000000419771
NO - 0x888888888082fdaafde7b32430a2a70f15ce5703 - Puffer,None,1,32000000000,0.000000419771
NO - 0xc2256e823148b969124b2a36cb7545239808f5ac,None,1,32000000000,0.000000419771
NO - 0xd1e90d1e90533eb0f5d95ebe84cf405b8f0a8b47 - Puffer,None,1,32000000000,0.000000419771
NO - 0x4d55dd60e6413b8633323fa23c33222fffcaf7b6 - Puffer,None,1,32000000000,0.000000419771
