owner,validators,effective_balance_gwei,share
eth1:0xea85f1ca0a1bdc59035724e0d9e092cae766c740,9,288000000000,0.000008065657
eth1:0x8d46811a05e3b48519e301207c70ac703b62cd7f,9,288000000000,0.000008065657
eth1:0x3cef6a188e47f241c27b84cebba1b63d15b97644,9,288000000000,0.000008065657
eth1:0xa5efe30da16c7ca6eb61c4e936ea12505f2877bb,9,288000000000,0.000008065657
eth1:0xe73a687cd25c6894018c3271ba2a4fa883f918ba,9,288000000000,0.000008065657
eth1:0x3de2cec0f393949520d397c9fc6020de0c757239,9,288000000000,0.000008065657
eth1:0x04105f1beec126c07afada779e7e24ef0443d6ce,9,288000000000,0.000008065657
eth1:0x4bfed0e51ff5658e21786c7d8394754e533fdc1a,9,288000000000,0.000008065657
eth1:0x7784261cdb45a7fe34cc2af51a10c2a5b492d8e9,9,288000000000,0.000008065657
eth1:0x1541f578127391414dcc631e0a0d7432ee9f1d3c,9,288000000000,0.000008065657
eth1:0x229b04ff4b6fb83e596f244bc30a6f6901b64f88,9,288000000000,0.000008065657
eth1:0x59c1dbaa76254a970ea0a285a5ec478ed0e74c08,9,288000000000,0.000008065657
eth1:0x7824f1d602f48980809f4025c6b2a016b5e09a98,9,288000000000,0.000008065657
eth1:0x6f09b12bd59a64c0c10416a0d75212c213aef6da,9,288000000000,0.000008065657
eth1:0xf46cfe3241a15378eb455a65d5e2642e654b498a,9,288000000000,0.000008065657
eth1:0x668a79e20709bc0a3330911965fdd17a256a96ea,9,288000000000,0.000008065657
eth1:0x5123eb385f7a3e3462dd6c16df25f4da088f1376,9,288000000000,0.000008065657
eth1:0x3a6562a992c5b87f00636bddce6a8cef6c9daefb,9,288000000000,0.000008065657
eth1:0x9ba228db6fd1f6d440056cca32c5ea668dae54bd,9,288000000000,0.000008065657
eth1:0x4d9695216cf00e63dba76b478049481441e0aaa8,9,288000000000,0.000008065657
eth1:0x5a1503a5e2ba24efe5dfffc38dc99300d2d33018,9,288000000000,0.000008065657
eth1:0x7f059920be636494f5b05981f937d451d898b95c,9,288000000000,0.000008065657
eth1:0x78465d5af7ec453f6ab20d908e7e065a4429dbff,9,288000000000,0.000008065657
eth1:0x05137aecdbad6d0f7a17432585338879bf49d82b,9,288000000000,0.000008065657
eth1:0x0f98c0046f7e79e59b00498c740d6b97fb942050,9,288000000000,0.000008065657
eth1:0x15d3e4a59f6e6384a4a75b834a1190be385b898e,9,288000000000,0.000008065657
eth1:0x7b4933b164092b480a7c1b9bbcdbc8ecd5201b96,9,288000000000,0.000008065657
eth1:0x60c66104251e6eb40c63411a4c97b3a01bb4a13b,9,288000000000,0.000008065657
eth1:0x7120c16f722293cf1cc6db35550d7d1749da90e6,9,288000000000,0.000008065657
eth1:0x87b2858d1a6b34fada32a84fdf2c1e71c1ff59ae,9,288000000000,0.000008065657
eth1:0xbd1eb910a8e77d75d7e334f7adb7660750d7bb45,9,288000000000,0.000008065657
eth1:0x198e93c139271fa2f17967d9cb02610f2cf52674,9,288000000000,0.000008065657
eth1:0x03c953576120ec2863a34a6f74080051565e93b3,9,288000000000,0.000008065657
eth1:0x5fd733c38a1de4207cf0889bf31ed3bcc2f7d2a2,9,288000000000,0.000008065657
eth1:0x0afd26ded5ab6a74a10f5a1f2d3b3904cd67e3ce,9,288000000000,0.000008065657
eth1:0x027e46e0f3e710a8fe0b4f3fa5eea6d456b7087b,9,288000000000,0.000008065657
eth1:0x1a86a5544c1f5ac7229648ea9d8fcf9d57b01ce2,9,288000000000,0.000008065657
eth1:0xf55d2edf9cf0c316cad8a0d2f1ffee87272b9004,9,288000000000,0.000008065657
eth1:0xef17ce30d709e61fa01ee7bb7f17971b13a9e35d,9,288000000000,0.000008065657
eth1:0xdadd7ba50ede7aa8c45af15f1d8de54939b68397,9,288000000000,0.000008065657
eth1:0xe688aad5920353efdbd55c5b30a505dba406836f,9,288000000000,0.000008065657
eth1:0x3f7dfa887dac7f49e84300a50adacb621bf01a17,9,288000000000,0.000008065657
eth1:0xab75789aae57548a51b3946c689f154cedc82837,9,288000000000,0.000008065657
eth1:0x22d8048f3ccfbd505611b148d2f35d9aa1890a52,9,288000000000,0.000008065657
eth1:0xeb36a385a9a25ffc7172464f32cefec0dcd82a5f,9,288000000000,0.000008065657
eth1:0x230415397545f0a468e0171516c453537e64d1e8,9,288000000000,0.000008065657
eth1:0x6b7c2c5e83fb49173c7f98e79a25fd6efe84ea66,9,288000000000,0.000008065657
eth1:0xcd5a1396d94ff16514b118f85322b62b3cf328ae,9,288000000000,0.000008065657
eth1:0x0f5258d4ad4225de94d59883f4b701dae9afa51f,9,288000000000,0.000008065657
eth1:0xcae40c9ce86457b137401ca388934d010b720a6b,9,288000000000,0.000008065657
eth1:0xb247140cf60b9faba927d77a373015a6004ecdeb,9,288000000000,0.000008065657
eth1:0x38bf4c0ba1ac7dd8102014ef281d6b872b80856f,9,288000000000,0.000008065657
eth1:0x9d474d7fc922152c0956f8569484c824eb814747,9,288000000000,0.000008065657
eth1:0x61210daa1d163d361b7585f6e64df8b0258e7994,9,288000000000,0.000008065657
eth1:0x2243ed501ad7ff52cb2ec6b66bbdb289e88bc846,9,288000000000,0.000008065657
eth1:0xf1610fb31333c47da42652caeb301ddbedc1a85b,9,288000000000,0.000008065657
eth1:0x52407c28d6a0828750f71691d48dd58ab5dcd4ba,9,288000000000,0.000008065657
eth1:0x48fb6cac3f9dac5b43482692c9f145dab079e0af,9,288000000000,0.000008065657
eth1:0x067846f9276a59cbe290396bc8f2469bd71b1428,9,288000000000,0.000008065657
eth1:0x4cfbe0b936a633e695f64fa499268138d5e0b3d8,9,288000000000,0.000008065657
eth1:0xd50b9f5a9fe120f98d07ea44dbccf385489aa602,9,288000000000,0.000008065657
eth1:0xf58cb8e0c1b8e8d18d8d7a7f396595e560137e9d,9,288000000000,0.000008065657
eth1:0x8ff97ab453fcc9b442305bd2edc5d0043665ac47,9,288000000000,0.000008065657
eth1:0x454d9ffb3fdafbb8fc4ca2b370525c8ab3059e5b,9,288000000000,0.000008065657
eth1:0x112efde25c84e157cec8ccf0b761298070f55498,9,288000000000,0.000008065657
eth1:0xc36f879e82e6e0e169bcf0f47dbc56017782e626,9,288000000000,0.000008065657
eth1:0x08408de980ad0f9cc0e8476e07eddb4e1d4efa70,9,288000000000,0.000008065657
eth1:0x36931895bffee823feb0917403803477d1cf1c4d,9,288000000000,0.000008065657
eth1:0xe7312f4012f314406a3c1d7a7c57332eb83bb8b5,9,288000000000,0.000008065657
eth1:0x17fe6a035b2e96bc5842dd69ea0f11d65a5671cb,9,288000000000,0.000008065657
eth1:0x0d829f83d88c10fd10d17d1e47610d983b190087,9,288000000000,0.000008065657
eth1:0xe0cee1d55ce6d1d7867d4d06b1206c45960f241e,9,288000000000,0.000008065657
eth1:0xa7627f644e43e99dc0a19289b6bc3b0461c4c0f4,9,288000000000,0.000008065657
eth1:0xc0416f1cbae9f86b073b88a5149a057514a7df96,9,288000000000,0.000008065657
eth1:0xbd9aaa70bbcf9d1d21a621761d148da6d4f54034,9,288000000000,0.000008065657
eth1:0xea6d101d92b6e79b73696744b145e1e0be63b74e,9,288000000000,0.000008065657
eth1:0x8a55e4a49895dc74ba889405accc4bc5b2122df1,9,288000000000,0.000008065657
eth1:0x63310c213d3adc9ee2cc5b04e893a657070aa341,9,288000000000,0.000008065657
eth1:0x356fae856be26192a46d00aecc06504f17db8eee,9,288000000000,0.000008065657
eth1:0xa23d8291fe25df1d7e06d9c37bb808c85f463be7,9,288000000000,0.000008065657
eth1:0xfd9680984f8c97a91c400cc2670f5ad66f21df2b,9,288000000000,0.000008065657
eth1:0xfce916ca4c78fbce0607875c7584ba8f8e4d4c9d,9,288000000000,0.000008065657
eth1:0x3069dd17ec7b20ada9b27860f567d576371ec72b,9,288000000000,0.000008065657
eth1:0xf2e26602d02c194803d422180e6ca7e8dc4a59ee,9,288000000000,0.000008065657
eth1:0x35ee70fc2627244e4e2d3790fdbcd9771bc89d66,9,288000000000,0.000008065657
eth1:0xd148b6badd1dc8bd1442d18056df683bd6c33d36,9,288000000000,0.000008065657
eth1:0x8daceecc7d79ef8c4581dd27b4153f9a3aa58a45,9,288000000000,0.000008065657
eth1:0xd939b8eeb545727e90012d81270452f05e958ff9,9,288000000000,0.000008065657
eth1:0x75ede62988bbac6b315124dbb34f42cc251a0a54,9,288000000000,0.000008065657
eth1:0xdc2e57178b779f3f2fca2443a048ac36ca8cdb21,9,288000000000,0.000008065657
eth1:0x51f70dcd1bfbb922f1dd75870f39e2438e860d76,9,288000000000,0.000008065657
eth1:0xdef3538cd764fab3c66508034f88532290b93a7d,9,288000000000,0.000008065657
eth1:0x5bc5c7f0bfd302a8b713343bcad1f28bb546a561,9,288000000000,0.000008065657
eth1:0xbe5b90ac316f108d36f7b1040d74425166cb6e11,9,287000000000,0.000008037651
eth1:0x3717e4ac66978e713c798a085c2e9567b253e1a7,8,256000000000,0.000007169473
eth1:0x65a80318b3c78704d685ae427cefea23acc527f0,8,256000000000,0.000007169473
eth1:0xf63c1fb738f611f4dc218002204ad2a8eea4e762,8,256000000000,0.000007169473
eth1:0x4f13d70f72292e699fbb420003caff2778c18f70,8,256000000000,0.000007169473
eth1:0x0802aadddcee28121ad83789910f13fa2fbe03c3,8,256000000000,0.000007169473
eth1:0x6fc9e3bc110b8ec139da07cb87d9f09d5d18af60,8,256000000000,0.000007169473
bls:0x0080edebe3abda8d815da6c13273728c1427b7492bde3d95347cc837c0c50f71,8,256000000000,0.000007169473
eth1:0x40d1f7b83e1b39b0d01340a2f7b10f2a2fc78d09,8,256000000000,0.000007169473
eth1:0xd93af580cf9e2be055caf69cb11c52aa9af88227,8,256000000000,0.000007169473
eth1:0xbc278f583d7bcf354fed5c6f690200b7d15c558b,8,256000000000,0.000007169473
eth1:0x9d522ff103cd8275388a92707a8a0f8c78fbfe33,8,256000000000,0.000007169473
eth1:0xc62705eb8c5b39082086c9863dc6a8f09e8dba86,8,256000000000,0.000007169473
eth1:0x3e29a0e5a6e87597cfe53ffbc9fadf8e9db9e49a,8,256000000000,0.000007169473
eth1:0xde57d86a17b05119b93f1520824096d348578662,8,256000000000,0.000007169473
bls:0x008029e63aee0f10995c747aabebe71581e70509bbd9a73fad1815ce3271bf53,8,256000000000,0.000007169473
eth1:0xe16c1ce9fa5bdabea901063a0245b6dc68adf5c6,8,256000000000,0.000007169473
eth1:0x11d5ecddebd80acbd4255fe5b3740ad3b266c00f,8,256000000000,0.000007169473
eth1:0x403f227253a5dd0faa9d3f43de2a4c69d049d1ad,8,256000000000,0.000007169473
eth1:0x4e81f34760ddca57769aabf1f76cb931336e0601,8,256000000000,0.000007169473
eth1:0xdb2baf9bd3575f658cca3365759f2dcbf4202aca,8,256000000000,0.000007169473
eth1:0x2afc1f13fed2351c2e6f4bf0cf191639c3a67fd8,8,256000000000,0.000007169473
eth1:0x5d155799c363a54649b595b82883050b59c53383,8,256000000000,0.000007169473
eth1:0x6de1e8ed461bdae284f8f85fd16307135b82b3cb,8,256000000000,0.000007169473
bls:0x000d77a449c9f04830b7e6005ee469127557453b77b47a05a6e3f7da551da0c9,8,256000000000,0.000007169473
eth1:0xb46698a692162a35b67deffe327807015ea7c3d9,8,256000000000,0.000007169473
eth1:0xfbb7cf0232b561ec8cbb2ca7dd33ea1965d47a23,8,256000000000,0.000007169473
eth1:0x6a9cb187ae90017edb501ccd1a7c2e69611d23a0,8,256000000000,0.000007169473
eth1:0xe7b2a08ca8c5e147d28f5c7336394ab134f56794,8,256000000000,0.000007169473
eth1:0xfe843fc772c799a257c04db72694164b4e94b682,8,256000000000,0.000007169473
eth1:0x4ccdc0a98360a5cf6faf0d47348df4916d2fc9c2,8,256000000000,0.000007169473
eth1:0x1ae3144885e089210600b7c38762493bded1de78,8,256000000000,0.000007169473
eth1:0x74f4cb6a02ebd2f4acd8bac0cd07b38d44fa25ad,8,256000000000,0.000007169473
eth1:0xc6b893082b6492f9f280e307d58241a260c85815,8,256000000000,0.000007169473
eth1:0x1c036e56431f49db43b8dcfa2f3e21a29a5e772a,8,256000000000,0.000007169473
eth1:0x67dd26985df80dd8f79ff010c1657f5215f9674b,8,256000000000,0.000007169473
bls:0x00098167605cf4dbcca55b7fb9f088afe09374a29a511b1f7713689206f9aec5,8,256000000000,0.000007169473
eth1:0x821ba1a185112998607841390e17a7ba97fa564d,8,256000000000,0.000007169473
eth1:0x518ad5a26c0def905ead9f8b87541bbab8e86705,8,256000000000,0.000007169473
eth1:0xb8acba360086ced87b0f3396378596079180b48a,8,256000000000,0.000007169473
eth1:0x1a942de046a0d323f044eb4e73d4c77939f53e29,8,256000000000,0.000007169473
eth1:0x150215168ffbffafc84182d9b4a5282350bd5301,8,256000000000,0.000007169473
eth1:0x78749806b85361a2b2ff47a1bcfc3a0180752c0f,8,256000000000,0.000007169473
eth1:0xc1887cf674a88337d210b86a22421affe24cd1c1,8,256000000000,0.000007169473
eth1:0x507dbb382d2b3b8cc6338f3c14f3536601989c3b,8,256000000000,0.000007169473
eth1:0xc8c36fa036244658920bc78d316efa4c9d98f306,8,256000000000,0.000007169473
eth1:0xef9bb650758a8999f4f9dfe4f5948beff23cc3aa,8,256000000000,0.000007169473
eth1:0xd71ef1213be152e6588b90d82741f63df3f2f848,8,256000000000,0.000007169473
eth1:0x780dcbf8d00f9d78a1729d70d52f878936415a22,8,256000000000,0.000007169473
eth1:0xc3195b3af282c2d48a05e4a5b41bf7951fc5c166,8,256000000000,0.000007169473
eth1:0x19369ed9b8d795c19141d38746caa8d350b249ea,8,256000000000,0.000007169473
eth1:0x413b9ae37647dba2e596e00c728b6b65419dcde6,8,256000000000,0.000007169473
eth1:0xd3dd3ba4eceee6a47bd466b116da79693c753042,8,256000000000,0.000007169473
eth1:0xb55ae8a683173f82e15fb4b3f93c70fd5eb6150b,8,256000000000,0.000007169473
eth1:0x7033d2b5d7a57720efbb4c3cbe8a0068617deaa9,8,256000000000,0.000007169473
eth1:0x842cdbd1f80c2c251e8f4b15b76b406f28bb3912,8,256000000000,0.000007169473
eth1:0x2556cdda8c8bc41126c166e70477226a05f9cedc,8,256000000000,0.000007169473
eth1:0x93d9df5ca8dbef3003ec49a45f0203f978a5b0ea,8,256000000000,0.000007169473
eth1:0x47d24c835d5d43df30225e0f50c30edec23849f0,8,256000000000,0.000007169473
eth1:0x86cfa43912969bbfc8ef2a7c887f78b45168fd2a,8,256000000000,0.000007169473
eth1:0x816172fa0500844a0df2fdd4a9a8c3d326bbe6dd,8,256000000000,0.000007169473
eth1:0x976c14701232b8c145f3a87a5c39bd4307f28ea5,8,256000000000,0.000007169473
eth1:0x6a817c8a542ab3ab9d98309166e1909ae5d2d8cc,8,256000000000,0.000007169473
eth1:0x80f53fdb072f6f1311e1abe701e5910b2253bead,8,256000000000,0.000007169473
eth1:0xbf176b8bc95a2b944ee97a85a97eea912a4a9da7,8,256000000000,0.000007169473
eth1:0x0a3d1f5074ae2e1f2c510f21e414dbaa4c850ecb,8,256000000000,0.000007169473
eth1:0x7dcefd2176d893675c4a84af47b8f8d505abf088,8,256000000000,0.000007169473
eth1:0x9b2454af7a86b0b5ce8409a7538f4622123e4d91,8,256000000000,0.000007169473
eth1:0x0debf87af097b474e8e57b1d101db10aa2ae5ee4,8,256000000000,0.000007169473
eth1:0x73089009f152fcce608ed6cc7113a9ed65e062d3,8,256000000000,0.000007169473
eth1:0xcb1f37b71fa463898a8e2e806170dc65a7fae5b0,8,256000000000,0.000007169473
eth1:0xdb406259a90a167ee3367a59cccf513c50e317b5,8,256000000000,0.000007169473
eth1:0xb0d77d60f1387b4030a7f3ed4da971d293b47ce7,8,256000000000,0.000007169473
eth1:0xbbb41bdf13632757970b919aadf39329f79a2b0a,8,256000000000,0.000007169473
eth1:0x714dbf4662ca7dcbd40bcb51263699acd1583f6d,8,256000000000,0.000007169473
eth1:0xb9a3567543a3a50b83434b09c7c7b8792a5e2890,8,256000000000,0.000007169473
eth1:0x3951fdc5e1ef81d36db72bee1b27e524f2037adf,8,256000000000,0.000007169473
eth1:0x785720413f6f9830fd66d1be0b1d24954469978d,8,256000000000,0.000007169473
eth1:0xea5a4e854735466abb3708b25e3a158ad9bb9b38,8,256000000000,0.000007169473
eth1:0x06130ede822a8148c2d6c5f0fe85910184fc468c,8,256000000000,0.000007169473
eth1:0x879414875af080649077e4eacff966651df05749,8,256000000000,0.000007169473
eth1:0x6b9074bb3b322e9ccb6433751edf530c212afd12,8,256000000000,0.000007169473
eth1:0x053e759b2694f38b72291261d857dd33b0370ceb,8,256000000000,0.000007169473
eth1:0x05e393ec11d0197a88d84457908edd4ff235f323,8,256000000000,0.000007169473
eth1:0xfc7f3c082f0b9b898b4970b0b21f18d175d4bc52,8,256000000000,0.000007169473
eth1:0xfa3593bd0ed95c1aaa8ecfcdc2655eb466f3fe1a,8,256000000000,0.000007169473
eth1:0x05d2cf62156b0166cca981b38c99801b3bcab509,8,256000000000,0.000007169473
eth1:0x052ed0ad68ffc470386fdab82f7046e0b55fd663,8,256000000000,0.000007169473
eth1:0x7a67c592d06e199753fdb14e85127a203f62043d,8,256000000000,0.000007169473
eth1:0x64e9ed72aea309cdc3ca96a4ffb8119aebb5ed9a,8,256000000000,0.000007169473
eth1:0x89a65b936290915158ac4a2d66f77c961dfac685,8,256000000000,0.000007169473
eth1:0x1e9e9deb516e43d02cd941a30df051dcc56961d1,8,256000000000,0.000007169473
eth1:0xe60ded6ea8429a47e75bc10632d4bc3af6c7e6db,8,256000000000,0.000007169473
eth1:0x1640969d8621cb108f0a79c2e53d110aa7288e17,8,256000000000,0.000007169473
eth1:0x313b6654910eaa95d8887b422b90616c893e6c51,8,256000000000,0.000007169473
eth1:0xa5ca067fc96c60e264cf21e9f1f71fedcaaaa876,8,256000000000,0.000007169473
eth1:0xe66a58f799b6f34d63d9cc2e5f4ce18d02728b5f,8,256000000000,0.000007169473
eth1:0xb5fc45809170b05cbc73d067d265446e596cb994,8,256000000000,0.000007169473
eth1:0xffacef862597b92a7a9178246a17e209d09d9545,8,256000000000,0.000007169473
eth1:0x729c49dbc086b1a7ddf7fb0846f47375005b7867,8,256000000000,0.000007169473
eth1:0x8111a666bda0cd8f1d1672a40959b7a9de71c985,8,256000000000,0.000007169473
eth1:0x022a460b7e0f5a6d03222a332e4149578ce3498d,8,256000000000,0.000007169473
eth1:0xb8928d9c26f10677a970c083e9ed98fa9ed33bae,8,256000000000,0.000007169473
eth1:0x01c340fb72ed14d4eaa71f7633ee9e33b88d4f39,8,256000000000,0.000007169473
eth1:0x43c0bf82a29c3f92ffab3a65ccc32430568c414d,8,256000000000,0.000007169473
eth1:0x841725644907086f436065325630972eac7dd3d1,8,256000000000,0.000007169473
eth1:0x7bb8e2cb363754d86befb891f4317809fb8af281,8,256000000000,0.000007169473
eth1:0x5736bf1acfbd42c4cecd366f21e142be6c62f836,8,256000000000,0.000007169473
eth1:0xda93f5a3e91219c4a4132e30de627f5eafb030a8,8,256000000000,0.000007169473
eth1:0xec16228d3ee25074252c460cd1234948cf59db47,8,256000000000,0.000007169473
eth1:0x4a99c03abf4e3481dbe449abcde8b4045fd54512,8,256000000000,0.000007169473
eth1:0x1f8a5b9c820b3acbcc48fab49aa0d0d776e64767,8,256000000000,0.000007169473
eth1:0x399bcc7fdde714fba820e44bfee666c4f0b4b9f5,8,256000000000,0.000007169473
eth1:0x7509ff11651c5682d35c48cb10e753735fbc1946,8,256000000000,0.000007169473
eth1:0x7c15259a4d8baf2d03e1f6d63e4412571637ba3b,8,256000000000,0.000007169473
eth1:0xd63a68d7f496dd4c4f3ccbc87ff32632c9173808,8,256000000000,0.000007169473
eth1:0x2b17aab5420bf839f5bdeb0e41aa9f9216e1e009,8,256000000000,0.000007169473
eth1:0x281aab9a1bb5521d87bba0730012aad87d8ef013,8,256000000000,0.000007169473
eth1:0x35e593c43748fda7e002ecbc71d5fa7f43218d61,8,256000000000,0.000007169473
eth1:0xb0579377c955941a05562cc837aff9b0a78bbd88,8,256000000000,0.000007169473
eth1:0xbe0f276db11d0447ad33bb5a35143ab2ddb60b64,8,256000000000,0.000007169473
eth1:0xfaa1d86c2edcbfd10643bdb6321e3bfe70cdc326,8,256000000000,0.000007169473
eth1:0x7eaca13ebfe097be82bb3bcfbf13f1a0e4d1db36,8,256000000000,0.000007169473
eth1:0x741c1f108efbaa0c525375091b58316466dc0b75,8,256000000000,0.000007169473
eth1:0x4ea5405869aea78b3c6df59447401f636f3246aa,8,256000000000,0.000007169473
eth1:0x171f04c170c537d99233e2352683042fb50b96a3,8,256000000000,0.000007169473
eth1:0x8a8ef62e89f9aa7056ba7ec7d08db693eead970d,8,256000000000,0.000007169473
eth1:0xbd4ad11eaa756128c66d646b84d2b88f82d1d2d6,8,256000000000,0.000007169473
eth1:0x6acce78e343ca3acc456a837c067c820d0ddf39a,8,256000000000,0.000007169473
eth1:0x419e08c0af7efc67c328d961683b8b1d416b6758,8,256000000000,0.000007169473
eth1:0xcfc50c032c369075835f8cbd5859ca9823d19a68,8,256000000000,0.000007169473
eth1:0xde4d5d006e32cdf38b6ec59f04d1302fd70ae508,8,256000000000,0.000007169473
eth1:0xb8e004e305a30acb80f47499d7133e11753c4695,8,256000000000,0.000007169473
eth1:0xca605639927eb4582145587163e48abdda108dcb,8,256000000000,0.000007169473
eth1:0x9e028b803c4cc95b580285e1794a539bf535a407,8,256000000000,0.000007169473
eth1:0x4889342547ee92f4ea1caba9e1c23102dfa40a00,8,256000000000,0.000007169473
eth1:0x923a7399166362d4b8e72da9f18de6aee7578821,8,256000000000,0.000007169473
eth1:0x9e0383132f409f60baa2203807bc73ff6769a4dd,8,256000000000,0.000007169473
eth1:0xa709ba86ee6423420e7d7602ed792ce4b8eca921,8,256000000000,0.000007169473
eth1:0x4a57633531cf0e1fad2e973cc9241c166b828106,8,256000000000,0.000007169473
eth1:0x4e9bdc55652f6d3c783a28b5f9497b585d066bfa,8,256000000000,0.000007169473
eth1:0xc64f36b050caeba77bc64f3443d75ec83c882b56,8,256000000000,0.000007169473
eth1:0x8c9178eb2b5016b1e2ded3c1ee1640330b80ff7a,8,256000000000,0.000007169473
eth1:0x8894e2b7696e39213c7498d116ff6f76378f7cfd,8,256000000000,0.000007169473
eth1:0x97a68d3ca71f33556b4fdfaee95ff6fc9c6c8599,8,256000000000,0.000007169473
eth1:0x7c13a24f6ac560c5dbc2050756c65ed72a075cbc,8,256000000000,0.000007169473
eth1:0xf620f9e2be3b5cf49adec70283018aeb91dc3598,8,256000000000,0.000007169473
eth1:0xda41e06a7a52aea3a7000dbb31971db8569d83f4,8,256000000000,0.000007169473
eth1:0x4e8e7d59d03da3eaf9e192b0bdb931d7ba7775b5,8,256000000000,0.000007169473
eth1:0x649955f4189c3921df60e25f58cb1e81070fedb0,8,256000000000,0.000007169473
eth1:0x65f284db9ac3c6b560b89757dce979a98ffe9c66,8,256000000000,0.000007169473
eth1:0x42c9046786f5e0273e3e0540cd4eafe5677f4cdc,8,256000000000,0.000007169473
eth1:0xd4078f17bb59a2b6ffc39fa6807167bd11c616db,8,256000000000,0.000007169473
eth1:0x76c71e18ca1f610d9b008798e1ffea965d336f2c,8,256000000000,0.000007169473
eth1:0xaa601311dfc0e425d4a12def67ad0b304154dba1,8,256000000000,0.000007169473
eth1:0xca82e0dc20c46625185725070c53df9ad68adb1c,8,256000000000,0.000007169473
eth1:0x66734dda1fc8755e2fdf0678c41b7987bda26007,8,256000000000,0.000007169473
eth1:0x0dcd7348c654998482455e8102ad5399319b4b08,8,256000000000,0.000007169473
eth1:0x8b58defa01c2060a3eeb6e489c5b6eb766378064,8,256000000000,0.000007169473
eth1:0xa5ccfe736e67f3a078bc003eab53474e9a80fa18,8,256000000000,0.000007169473
eth1:0x7aba829117e486e18b0a28f4557bef28c14e2c33,8,256000000000,0.000007169473
eth1:0x55fcfa73f8376d9d5e83e0f6dec296691b37983f,8,256000000000,0.000007169473
eth1:0x6eb1590a60b184472cfcab07c2a382283a90744b,8,256000000000,0.000007169473
eth1:0x5760ad1355c9f5719adfc910366fa863a55b1c59,8,256000000000,0.000007169473
eth1:0xb8cc3feeab05443dbcba1ed674bd06ceb6391f9e,8,256000000000,0.000007169473
eth1:0xce9af22b424820277ba0510730eb7cd1d3b2e0a0,8,256000000000,0.000007169473
eth1:0x699b6392c2b0aa01b0c6099fe781ae80e14b63c8,7,224000000000,0.000006273289
eth1:0xf2c276d3f633823cb578b21df3ef69521feeebdd,7,224000000000,0.000006273289
eth1:0x49d29b200a9f8929d1e368a00097372e41794399,7,224000000000,0.000006273289
eth1:0xd15f47c16bd277ff2dee6a0bd4e418165231cb69,7,224000000000,0.000006273289
eth1:0xfaae5caba4469daa9cca2b6910fd4b5e39500742,7,224000000000,0.000006273289
eth1:0xc627dafb1c8c8f28fbbb560ff4d3c85f602d4a69,7,224000000000,0.000006273289
eth1:0xf9f7ea85ba2a96e916c5807031085b7680585f86,7,224000000000,0.000006273289
eth1:0xbd8c7eaf994e4406cf9a0f0e9d35f2938d40eddc,7,224000000000,0.000006273289
eth1:0x93d715264c29d182b00d82c3478d96460f548482,7,224000000000,0.000006273289
bls:0x002fb08309429c96b8002b936ef20141b81de9e2da70e9cd5533ff81666b3433,7,224000000000,0.000006273289
eth1:0xbcdce26fe9a2fc9f88ac9c2d3101074151714334,7,224000000000,0.000006273289
eth1:0x385c87ed995cb6c02a7603b4828a0b546260188a,7,224000000000,0.000006273289
eth1:0xf666fe3977210441fb20697965717ae5967ebb42,7,224000000000,0.000006273289
eth1:0xfc332f2c2b097be1c87e49907d4f6c6eb42f6a32,7,224000000000,0.000006273289
eth1:0x5bd7a278b8a67ec8e6f7df970dbc12697b2aa714,7,224000000000,0.000006273289
eth1:0x72b0594c95a0a8bc92f186201fb6e2ed0346956c,7,224000000000,0.000006273289
eth1:0x4ebaaf49a1b7ea876cfa93ab35e0c9a5563e8a6e,7,224000000000,0.000006273289
eth1:0x3d5a17f7b9c13e699563879799310585fad91bf9,7,224000000000,0.000006273289
